x-axis,1,,,,,,,,
second,Volt,,second,Volt,uA,,,,
1.15E-02,1.33E-01,,0.01724,0.0929648,9.29648E-08,9.29648E-13,,,
1.15E-02,1.13E-01,,0.01725,0.0929648,9.29648E-08,8.41708E-13,,,
1.15E-02,1.11E-01,,0.01726,0.0753769,7.53769E-08,8.41709E-13,,,
1.15E-02,1.13E-01,,0.01727,0.0929648,9.29648E-08,8.41708E-13,,,
1.15E-02,1.16E-01,,0.01728,0.0753769,7.53769E-08,7.53769E-13,,,
1.15E-02,1.13E-01,,0.01729,0.0753769,7.53769E-08,8.41708E-13,,,
1.15E-02,1.11E-01,,0.0173,0.0929648,9.29648E-08,8.41708E-13,,,
1.15E-02,1.13E-01,,0.01731,0.0753769,7.53769E-08,8.41709E-13,,,
1.16E-02,1.13E-01,,0.01732,0.0929648,9.29648E-08,9.29648E-13,,,
1.16E-02,1.13E-01,,0.01733,0.0929648,9.29648E-08,9.17086E-13,,,
1.16E-02,9.30E-02,,0.01734,0.0904523,9.04523E-08,8.16583E-13,,,
1.16E-02,9.55E-02,,0.01735,0.0728643,7.28643E-08,8.29145E-13,,,
1.16E-02,1.13E-01,,0.01736,0.0929648,9.29648E-08,9.29648E-13,,,
1.16E-02,1.13E-01,,0.01737,0.0929648,9.29648E-08,9.29648E-13,,,
1.16E-02,9.55E-02,,0.01738,0.0929648,9.29648E-08,9.29648E-13,,,
1.16E-02,1.11E-01,,0.01739,0.0929648,9.29648E-08,1.01759E-12,,,
1.16E-02,1.13E-01,,0.0174,0.1105528,1.10553E-07,1.01759E-12,,,
1.16E-02,9.55E-02,,0.01741,0.0929648,9.29648E-08,9.29648E-13,,,
1.17E-02,1.13E-01,,0.01742,0.0929648,9.29648E-08,8.41709E-13,,,
1.17E-02,1.13E-01,,0.01743,0.0753769,7.53769E-08,7.53769E-13,,,
1.17E-02,9.55E-02,,0.01744,0.0753769,7.53769E-08,7.53769E-13,,,
1.17E-02,9.55E-02,,0.01745,0.0753769,7.53769E-08,8.29146E-13,,,
1.17E-02,1.13E-01,,0.01746,0.0904523,9.04523E-08,8.29146E-13,,,
1.17E-02,1.28E-01,,0.01747,0.0753769,7.53769E-08,8.54272E-13,,,
1.17E-02,1.13E-01,,0.01748,0.0954774,9.54774E-08,9.29648E-13,,,
1.17E-02,1.13E-01,,0.01749,0.0904523,9.04523E-08,9.17086E-13,,,
1.17E-02,1.11E-01,,0.0175,0.0929648,9.29648E-08,8.29145E-13,,,
1.17E-02,1.13E-01,,0.01751,0.0728643,7.28643E-08,8.29146E-13,,,
1.18E-02,1.13E-01,,0.01752,0.0929648,9.29648E-08,8.41708E-13,,,
1.18E-02,1.28E-01,,0.01753,0.0753769,7.53769E-08,8.29146E-13,,,
1.18E-02,9.55E-02,,0.01754,0.0904523,9.04523E-08,8.16583E-13,,,
1.18E-02,1.11E-01,,0.01755,0.0728643,7.28643E-08,8.29145E-13,,,
1.18E-02,1.13E-01,,0.01756,0.0929648,9.29648E-08,9.17086E-13,,,
1.18E-02,1.13E-01,,0.01757,0.0904523,9.04523E-08,9.17085E-13,,,
1.18E-02,9.55E-02,,0.01758,0.0929648,9.29648E-08,8.29146E-13,,,
1.18E-02,1.13E-01,,0.01759,0.0728643,7.28643E-08,8.29145E-13,,,
1.18E-02,9.30E-02,,0.0176,0.0929648,9.29648E-08,9.29648E-13,,,
1.18E-02,9.30E-02,,0.01761,0.0929648,9.29648E-08,8.41708E-13,,,
1.19E-02,1.13E-01,,0.01762,0.0753769,7.53769E-08,8.41708E-13,,,
1.19E-02,1.11E-01,,0.01763,0.0929648,9.29648E-08,9.29648E-13,,,
1.19E-02,9.30E-02,,0.01764,0.0929648,9.29648E-08,1.01759E-12,,,
1.19E-02,9.55E-02,,0.01765,0.1105528,1.10553E-07,1.00503E-12,,,
1.19E-02,9.55E-02,,0.01766,0.0904523,9.04523E-08,9.17085E-13,,,
1.19E-02,9.55E-02,,0.01767,0.0929648,9.29648E-08,9.29648E-13,,,
1.19E-02,1.13E-01,,0.01768,0.0929648,9.29648E-08,9.29648E-13,,,
1.19E-02,1.13E-01,,0.01769,0.0929648,9.29648E-08,9.29648E-13,,,
1.19E-02,9.30E-02,,0.0177,0.0929648,9.29648E-08,9.29648E-13,,,
1.19E-02,9.30E-02,,0.01771,0.0929648,9.29648E-08,8.29145E-13,,,
1.20E-02,1.13E-01,,0.01772,0.0728643,7.28643E-08,7.41206E-13,,,
1.20E-02,1.13E-01,,0.01773,0.0753769,7.53769E-08,8.41708E-13,,,
1.20E-02,1.11E-01,,0.01774,0.0929648,9.29648E-08,9.17086E-13,,,
1.20E-02,1.13E-01,,0.01775,0.0904523,9.04523E-08,8.29146E-13,,,
1.20E-02,9.30E-02,,0.01776,0.0753769,7.53769E-08,8.41709E-13,,,
1.20E-02,9.55E-02,,0.01777,0.0929648,9.29648E-08,8.29145E-13,,,
1.20E-02,9.30E-02,,0.01778,0.0728643,7.28643E-08,8.16583E-13,,,
1.20E-02,9.30E-02,,0.01779,0.0904523,9.04523E-08,8.29146E-13,,,
1.20E-02,1.13E-01,,0.0178,0.0753769,7.53769E-08,8.41708E-13,,,
1.20E-02,1.11E-01,,0.01781,0.0929648,9.29648E-08,9.29648E-13,,,
1.21E-02,9.30E-02,,0.01782,0.0929648,9.29648E-08,9.29648E-13,,,
1.21E-02,1.11E-01,,0.01783,0.0929648,9.29648E-08,9.17086E-13,,,
1.21E-02,1.13E-01,,0.01784,0.0904523,9.04523E-08,9.04523E-13,,,
1.21E-02,1.13E-01,,0.01785,0.0904523,9.04523E-08,8.16583E-13,,,
1.21E-02,7.79E-02,,0.01786,0.0728643,7.28643E-08,8.29145E-13,,,
1.21E-02,9.55E-02,,0.01787,0.0929648,9.29648E-08,9.29648E-13,,,
1.21E-02,9.05E-02,,0.01788,0.0929648,9.29648E-08,8.41708E-13,,,
1.21E-02,9.30E-02,,0.01789,0.0753769,7.53769E-08,8.41708E-13,,,
1.21E-02,9.55E-02,,0.0179,0.0929648,9.29648E-08,9.29648E-13,,,
1.21E-02,1.16E-01,,0.01791,0.0929648,9.29648E-08,8.41708E-13,,,
1.22E-02,1.11E-01,,0.01792,0.0753769,7.53769E-08,8.41709E-13,,,
1.22E-02,9.55E-02,,0.01793,0.0929648,9.29648E-08,8.41708E-13,,,
1.22E-02,9.55E-02,,0.01794,0.0753769,7.53769E-08,7.41206E-13,,,
1.22E-02,9.80E-02,,0.01795,0.0728643,7.28643E-08,7.28643E-13,,,
1.22E-02,9.55E-02,,0.01796,0.0728643,7.28643E-08,8.29145E-13,,,
1.22E-02,1.11E-01,,0.01797,0.0929648,9.29648E-08,8.41708E-13,,,
1.22E-02,9.30E-02,,0.01798,0.0753769,7.53769E-08,8.41708E-13,,,
1.22E-02,9.30E-02,,0.01799,0.0929648,9.29648E-08,9.29648E-13,,,
1.22E-02,9.30E-02,,0.018,0.0929648,9.29648E-08,8.41708E-13,,,
1.22E-02,9.55E-02,,0.01801,0.0753769,7.53769E-08,8.41709E-13,,,
1.23E-02,9.55E-02,,0.01802,0.0929648,9.29648E-08,9.29648E-13,,,
1.23E-02,7.54E-02,,0.01803,0.0929648,9.29648E-08,8.41709E-13,,,
1.23E-02,1.13E-01,,0.01804,0.0753769,7.53769E-08,8.29146E-13,,,
1.23E-02,9.30E-02,,0.01805,0.0904523,9.04523E-08,9.04523E-13,,,
1.23E-02,9.30E-02,,0.01806,0.0904523,9.04523E-08,9.17085E-13,,,
1.23E-02,9.30E-02,,0.01807,0.0929648,9.29648E-08,8.41708E-13,,,
1.23E-02,1.13E-01,,0.01808,0.0753769,7.53769E-08,8.54272E-13,,,
1.23E-02,9.55E-02,,0.01809,0.0954774,9.54774E-08,1.01759E-12,,,
1.23E-02,9.30E-02,,0.0181,0.1080402,1.0804E-07,9.92463E-13,,,
1.23E-02,9.55E-02,,0.01811,0.0904523,9.04523E-08,9.17085E-13,,,
1.24E-02,7.54E-02,,0.01812,0.0929648,9.29648E-08,8.29145E-13,,,
1.24E-02,9.55E-02,,0.01813,0.0728643,7.28643E-08,8.29145E-13,,,
1.24E-02,9.30E-02,,0.01814,0.0929648,9.29648E-08,9.29648E-13,,,
1.24E-02,9.30E-02,,0.01815,0.0929648,9.29648E-08,9.17086E-13,,,
1.24E-02,9.30E-02,,0.01816,0.0904523,9.04523E-08,9.17085E-13,,,
1.24E-02,9.30E-02,,0.01817,0.0929648,9.29648E-08,9.17086E-13,,,
1.24E-02,9.30E-02,,0.01818,0.0904523,9.04523E-08,9.04523E-13,,,
1.24E-02,9.55E-02,,0.01819,0.0904523,9.04523E-08,9.17086E-13,,,
1.24E-02,9.30E-02,,0.0182,0.0929648,9.29648E-08,8.41708E-13,,,
1.24E-02,9.30E-02,,0.01821,0.0753769,7.53769E-08,7.53769E-13,,,
1.25E-02,9.30E-02,,0.01822,0.0753769,7.53769E-08,8.29146E-13,,,
1.25E-02,9.30E-02,,0.01823,0.0904523,9.04523E-08,9.17085E-13,,,
1.25E-02,1.11E-01,,0.01824,0.0929648,9.29648E-08,9.29648E-13,,,
1.25E-02,1.13E-01,,0.01825,0.0929648,9.29648E-08,9.29648E-13,,,
1.25E-02,9.30E-02,,0.01826,0.0929648,9.29648E-08,8.41709E-13,,,
1.25E-02,9.30E-02,,0.01827,0.0753769,7.53769E-08,8.41708E-13,,,
1.25E-02,9.30E-02,,0.01828,0.0929648,9.29648E-08,8.41709E-13,,,
1.25E-02,9.30E-02,,0.01829,0.0753769,7.53769E-08,7.41206E-13,,,
1.25E-02,9.05E-02,,0.0183,0.0728643,7.28643E-08,8.29145E-13,,,
1.25E-02,9.55E-02,,0.01831,0.0929648,9.29648E-08,8.29145E-13,,,
1.26E-02,9.30E-02,,0.01832,0.0728643,7.28643E-08,7.41206E-13,,,
1.26E-02,9.05E-02,,0.01833,0.0753769,7.53769E-08,8.41709E-13,,,
1.26E-02,9.30E-02,,0.01834,0.0929648,9.29648E-08,9.17085E-13,,,
1.26E-02,9.30E-02,,0.01835,0.0904523,9.04523E-08,8.29146E-13,,,
1.26E-02,9.30E-02,,0.01836,0.0753769,7.53769E-08,7.53769E-13,,,
1.26E-02,9.30E-02,,0.01837,0.0753769,7.53769E-08,8.29146E-13,,,
1.26E-02,1.11E-01,,0.01838,0.0904523,9.04523E-08,8.16583E-13,,,
1.26E-02,9.30E-02,,0.01839,0.0728643,7.28643E-08,7.28643E-13,,,
1.26E-02,9.55E-02,,0.0184,0.0728643,7.28643E-08,8.29145E-13,,,
1.26E-02,9.05E-02,,0.01841,0.0929648,9.29648E-08,8.29145E-13,,,
1.27E-02,9.05E-02,,0.01842,0.0728643,7.28643E-08,7.28643E-13,,,
1.27E-02,9.55E-02,,0.01843,0.0728643,7.28643E-08,8.16583E-13,,,
1.27E-02,9.30E-02,,0.01844,0.0904523,9.04523E-08,9.17086E-13,,,
1.27E-02,9.30E-02,,0.01845,0.0929648,9.29648E-08,9.29648E-13,,,
1.27E-02,9.30E-02,,0.01846,0.0929648,9.29648E-08,8.29145E-13,,,
1.27E-02,9.55E-02,,0.01847,0.0728643,7.28643E-08,8.16583E-13,,,
1.27E-02,9.30E-02,,0.01848,0.0904523,9.04523E-08,9.04523E-13,,,
1.27E-02,9.30E-02,,0.01849,0.0904523,9.04523E-08,8.29146E-13,,,
1.27E-02,9.30E-02,,0.0185,0.0753769,7.53769E-08,7.53769E-13,,,
1.27E-02,9.55E-02,,0.01851,0.0753769,7.53769E-08,8.29146E-13,,,
1.28E-02,9.30E-02,,0.01852,0.0904523,9.04523E-08,9.17085E-13,,,
1.28E-02,9.30E-02,,0.01853,0.0929648,9.29648E-08,9.29648E-13,,,
1.28E-02,1.11E-01,,0.01854,0.0929648,9.29648E-08,9.29648E-13,,,
1.28E-02,9.55E-02,,0.01855,0.0929648,9.29648E-08,8.29145E-13,,,
1.28E-02,9.30E-02,,0.01856,0.0728643,7.28643E-08,8.16583E-13,,,
1.28E-02,9.30E-02,,0.01857,0.0904523,9.04523E-08,9.04523E-13,,,
1.28E-02,1.11E-01,,0.01858,0.0904523,9.04523E-08,8.29146E-13,,,
1.28E-02,9.30E-02,,0.01859,0.0753769,7.53769E-08,7.53769E-13,,,
1.28E-02,9.30E-02,,0.0186,0.0753769,7.53769E-08,8.29146E-13,,,
1.28E-02,9.55E-02,,0.01861,0.0904523,9.04523E-08,8.29146E-13,,,
1.29E-02,1.13E-01,,0.01862,0.0753769,7.53769E-08,7.41206E-13,,,
1.29E-02,9.30E-02,,0.01863,0.0728643,7.28643E-08,7.41206E-13,,,
1.29E-02,9.30E-02,,0.01864,0.0753769,7.53769E-08,8.29146E-13,,,
1.29E-02,9.30E-02,,0.01865,0.0904523,9.04523E-08,9.04523E-13,,,
1.29E-02,9.30E-02,,0.01866,0.0904523,9.04523E-08,9.04523E-13,,,
1.29E-02,1.13E-01,,0.01867,0.0904523,9.04523E-08,9.17086E-13,,,
1.29E-02,1.11E-01,,0.01868,0.0929648,9.29648E-08,9.29648E-13,,,
1.29E-02,9.05E-02,,0.01869,0.0929648,9.29648E-08,9.29648E-13,,,
1.29E-02,9.05E-02,,0.0187,0.0929648,9.29648E-08,8.29145E-13,,,
1.29E-02,9.05E-02,,0.01871,0.0728643,7.28643E-08,7.28643E-13,,,
1.30E-02,9.55E-02,,0.01872,0.0728643,7.28643E-08,7.28643E-13,,,
1.30E-02,9.30E-02,,0.01873,0.0728643,7.28643E-08,7.41206E-13,,,
1.30E-02,9.05E-02,,0.01874,0.0753769,7.53769E-08,7.41206E-13,,,
1.30E-02,1.11E-01,,0.01875,0.0728643,7.28643E-08,8.16583E-13,,,
1.30E-02,9.30E-02,,0.01876,0.0904523,9.04523E-08,1.00503E-12,,,
1.30E-02,9.30E-02,,0.01877,0.1105528,1.10553E-07,9.29648E-13,,,
1.30E-02,9.30E-02,,0.01878,0.0753769,7.53769E-08,8.29146E-13,,,
1.30E-02,1.11E-01,,0.01879,0.0904523,9.04523E-08,8.16583E-13,,,
1.30E-02,9.30E-02,,0.0188,0.0728643,7.28643E-08,8.16583E-13,,,
1.30E-02,9.55E-02,,0.01881,0.0904523,9.04523E-08,8.29146E-13,,,
1.31E-02,9.30E-02,,0.01882,0.0753769,7.53769E-08,7.53769E-13,,,
1.31E-02,7.54E-02,,0.01883,0.0753769,7.53769E-08,7.41206E-13,,,
1.31E-02,9.30E-02,,0.01884,0.0728643,7.28643E-08,7.41206E-13,,,
1.31E-02,9.30E-02,,0.01885,0.0753769,7.53769E-08,8.29146E-13,,,
1.31E-02,9.05E-02,,0.01886,0.0904523,9.04523E-08,8.29146E-13,,,
1.31E-02,9.30E-02,,0.01887,0.0753769,7.53769E-08,8.41709E-13,,,
1.31E-02,9.30E-02,,0.01888,0.0929648,9.29648E-08,9.17085E-13,,,
1.31E-02,1.11E-01,,0.01889,0.0904523,9.04523E-08,8.16583E-13,,,
1.31E-02,9.30E-02,,0.0189,0.0728643,7.28643E-08,7.28643E-13,,,
1.31E-02,9.30E-02,,0.01891,0.0728643,7.28643E-08,7.41206E-13,,,
1.32E-02,9.30E-02,,0.01892,0.0753769,7.53769E-08,7.41206E-13,,,
1.32E-02,7.29E-02,,0.01893,0.0728643,7.28643E-08,8.16583E-13,,,
1.32E-02,7.54E-02,,0.01894,0.0904523,9.04523E-08,8.29146E-13,,,
1.32E-02,9.30E-02,,0.01895,0.0753769,7.53769E-08,8.29146E-13,,,
1.32E-02,9.30E-02,,0.01896,0.0904523,9.04523E-08,8.29146E-13,,,
1.32E-02,9.30E-02,,0.01897,0.0753769,7.53769E-08,8.41708E-13,,,
1.32E-02,9.05E-02,,0.01898,0.0929648,9.29648E-08,9.17085E-13,,,
1.32E-02,9.30E-02,,0.01899,0.0904523,9.04523E-08,8.29146E-13,,,
1.32E-02,7.54E-02,,0.019,0.0753769,7.53769E-08,8.41708E-13,,,
1.32E-02,9.05E-02,,0.01901,0.0929648,9.29648E-08,8.41709E-13,,,
1.33E-02,9.30E-02,,0.01902,0.0753769,7.53769E-08,7.41206E-13,,,
1.33E-02,9.30E-02,,0.01903,0.0728643,7.28643E-08,7.41206E-13,,,
1.33E-02,9.55E-02,,0.01904,0.0753769,7.53769E-08,8.41708E-13,,,
1.33E-02,9.30E-02,,0.01905,0.0929648,9.29648E-08,8.41709E-13,,,
1.33E-02,9.30E-02,,0.01906,0.0753769,7.53769E-08,7.53769E-13,,,
1.33E-02,7.54E-02,,0.01907,0.0753769,7.53769E-08,8.54271E-13,,,
1.33E-02,9.30E-02,,0.01908,0.0954774,9.54774E-08,8.41708E-13,,,
1.33E-02,7.54E-02,,0.01909,0.0728643,7.28643E-08,7.28643E-13,,,
1.33E-02,7.54E-02,,0.0191,0.0728643,7.28643E-08,7.41206E-13,,,
1.33E-02,9.30E-02,,0.01911,0.0753769,7.53769E-08,7.41206E-13,,,
1.34E-02,7.54E-02,,0.01912,0.0728643,7.28643E-08,8.29146E-13,,,
1.34E-02,9.30E-02,,0.01913,0.0929648,9.29648E-08,8.41708E-13,,,
1.34E-02,9.30E-02,,0.01914,0.0753769,7.53769E-08,7.53769E-13,,,
1.34E-02,9.05E-02,,0.01915,0.0753769,7.53769E-08,7.53769E-13,,,
1.34E-02,7.29E-02,,0.01916,0.0753769,7.53769E-08,8.16583E-13,,,
1.34E-02,9.30E-02,,0.01917,0.0879397,8.79397E-08,8.16583E-13,,,
1.34E-02,9.30E-02,,0.01918,0.0753769,7.53769E-08,7.53769E-13,,,
1.34E-02,9.30E-02,,0.01919,0.0753769,7.53769E-08,7.41206E-13,,,
1.34E-02,9.30E-02,,0.0192,0.0728643,7.28643E-08,7.28643E-13,,,
1.34E-02,1.11E-01,,0.01921,0.0728643,7.28643E-08,7.28643E-13,,,
1.35E-02,9.30E-02,,0.01922,0.0728643,7.28643E-08,7.28643E-13,,,
1.35E-02,9.30E-02,,0.01923,0.0728643,7.28643E-08,7.28643E-13,,,
1.35E-02,7.54E-02,,0.01924,0.0728643,7.28643E-08,7.28643E-13,,,
1.35E-02,7.54E-02,,0.01925,0.0728643,7.28643E-08,7.28643E-13,,,
1.35E-02,7.54E-02,,0.01926,0.0728643,7.28643E-08,7.41206E-13,,,
1.35E-02,9.05E-02,,0.01927,0.0753769,7.53769E-08,7.41206E-13,,,
1.35E-02,7.54E-02,,0.01928,0.0728643,7.28643E-08,8.29146E-13,,,
1.35E-02,9.55E-02,,0.01929,0.0929648,9.29648E-08,9.29648E-13,,,
1.35E-02,9.05E-02,,0.0193,0.0929648,9.29648E-08,8.41709E-13,,,
1.35E-02,9.30E-02,,0.01931,0.0753769,7.53769E-08,8.29146E-13,,,
1.36E-02,7.29E-02,,0.01932,0.0904523,9.04523E-08,8.16583E-13,,,
1.36E-02,9.30E-02,,0.01933,0.0728643,7.28643E-08,7.28643E-13,,,
1.36E-02,7.54E-02,,0.01934,0.0728643,7.28643E-08,7.28643E-13,,,
1.36E-02,9.05E-02,,0.01935,0.0728643,7.28643E-08,7.28643E-13,,,
1.36E-02,7.29E-02,,0.01936,0.0728643,7.28643E-08,8.29145E-13,,,
1.36E-02,9.30E-02,,0.01937,0.0929648,9.29648E-08,9.17086E-13,,,
1.36E-02,9.05E-02,,0.01938,0.0904523,9.04523E-08,9.04523E-13,,,
1.36E-02,9.30E-02,,0.01939,0.0904523,9.04523E-08,9.17086E-13,,,
1.36E-02,7.29E-02,,0.0194,0.0929648,9.29648E-08,8.29145E-13,,,
1.36E-02,9.30E-02,,0.01941,0.0728643,7.28643E-08,7.28643E-13,,,
1.37E-02,9.30E-02,,0.01942,0.0728643,7.28643E-08,8.16583E-13,,,
1.37E-02,7.54E-02,,0.01943,0.0904523,9.04523E-08,8.0402E-13,,,
1.37E-02,9.30E-02,,0.01944,0.0703518,7.03518E-08,8.04021E-13,,,
1.37E-02,9.30E-02,,0.01945,0.0904523,9.04523E-08,8.16583E-13,,,
1.37E-02,1.11E-01,,0.01946,0.0728643,7.28643E-08,7.28643E-13,,,
1.37E-02,9.05E-02,,0.01947,0.0728643,7.28643E-08,7.41206E-13,,,
1.37E-02,9.30E-02,,0.01948,0.0753769,7.53769E-08,7.41206E-13,,,
1.37E-02,9.30E-02,,0.01949,0.0728643,7.28643E-08,7.28643E-13,,,
1.37E-02,9.30E-02,,0.0195,0.0728643,7.28643E-08,7.28643E-13,,,
1.37E-02,9.30E-02,,0.01951,0.0728643,7.28643E-08,7.28643E-13,,,
1.38E-02,9.30E-02,,0.01952,0.0728643,7.28643E-08,7.28643E-13,,,
1.38E-02,7.29E-02,,0.01953,0.0728643,7.28643E-08,6.28141E-13,,,
1.38E-02,7.54E-02,,0.01954,0.0527638,5.27638E-08,6.40703E-13,,,
1.38E-02,9.30E-02,,0.01955,0.0753769,7.53769E-08,7.53769E-13,,,
1.38E-02,9.05E-02,,0.01956,0.0753769,7.53769E-08,7.53769E-13,,,
1.38E-02,7.54E-02,,0.01957,0.0753769,7.53769E-08,8.29146E-13,,,
1.38E-02,9.30E-02,,0.01958,0.0904523,9.04523E-08,9.04523E-13,,,
1.38E-02,7.29E-02,,0.01959,0.0904523,9.04523E-08,9.04523E-13,,,
1.38E-02,9.05E-02,,0.0196,0.0904523,9.04523E-08,8.29146E-13,,,
1.38E-02,7.54E-02,,0.01961,0.0753769,7.53769E-08,7.41206E-13,,,
1.39E-02,9.30E-02,,0.01962,0.0728643,7.28643E-08,7.28643E-13,,,
1.39E-02,9.30E-02,,0.01963,0.0728643,7.28643E-08,7.41206E-13,,,
1.39E-02,9.30E-02,,0.01964,0.0753769,7.53769E-08,7.41206E-13,,,
1.39E-02,9.05E-02,,0.01965,0.0728643,7.28643E-08,7.28643E-13,,,
1.39E-02,9.05E-02,,0.01966,0.0728643,7.28643E-08,8.16583E-13,,,
1.39E-02,7.29E-02,,0.01967,0.0904523,9.04523E-08,9.17086E-13,,,
1.39E-02,9.30E-02,,0.01968,0.0929648,9.29648E-08,9.17085E-13,,,
1.39E-02,9.30E-02,,0.01969,0.0904523,9.04523E-08,8.04021E-13,,,
1.39E-02,7.54E-02,,0.0197,0.0703518,7.03518E-08,7.1608E-13,,,
1.39E-02,9.30E-02,,0.01971,0.0728643,7.28643E-08,8.29146E-13,,,
1.40E-02,9.30E-02,,0.01972,0.0929648,9.29648E-08,9.17085E-13,,,
1.40E-02,7.54E-02,,0.01973,0.0904523,9.04523E-08,9.17086E-13,,,
1.40E-02,9.30E-02,,0.01974,0.0929648,9.29648E-08,8.29145E-13,,,
1.40E-02,7.54E-02,,0.01975,0.0728643,7.28643E-08,7.28643E-13,,,
1.40E-02,7.29E-02,,0.01976,0.0728643,7.28643E-08,6.40704E-13,,,
1.40E-02,7.29E-02,,0.01977,0.0552764,5.52764E-08,6.53266E-13,,,
1.40E-02,9.30E-02,,0.01978,0.0753769,7.53769E-08,7.41206E-13,,,
1.40E-02,7.54E-02,,0.01979,0.0728643,7.28643E-08,8.16583E-13,,,
1.40E-02,9.30E-02,,0.0198,0.0904523,9.04523E-08,9.04523E-13,,,
1.40E-02,9.30E-02,,0.01981,0.0904523,9.04523E-08,8.29146E-13,,,
1.41E-02,7.54E-02,,0.01982,0.0753769,7.53769E-08,7.41206E-13,,,
1.41E-02,9.30E-02,,0.01983,0.0728643,7.28643E-08,7.28643E-13,,,
1.41E-02,9.30E-02,,0.01984,0.0728643,7.28643E-08,7.28643E-13,,,
1.41E-02,7.54E-02,,0.01985,0.0728643,7.28643E-08,8.29146E-13,,,
1.41E-02,9.05E-02,,0.01986,0.0929648,9.29648E-08,8.16583E-13,,,
1.41E-02,9.05E-02,,0.01987,0.0703518,7.03518E-08,7.28644E-13,,,
1.41E-02,9.30E-02,,0.01988,0.0753769,7.53769E-08,6.40703E-13,,,
1.41E-02,7.54E-02,,0.01989,0.0527638,5.27638E-08,6.28141E-13,,,
1.41E-02,9.55E-02,,0.0199,0.0728643,7.28643E-08,7.28643E-13,,,
1.41E-02,1.08E-01,,0.01991,0.0728643,7.28643E-08,7.28643E-13,,,
1.42E-02,9.05E-02,,0.01992,0.0728643,7.28643E-08,8.0402E-13,,,
1.42E-02,9.30E-02,,0.01993,0.0879397,8.79397E-08,8.0402E-13,,,
1.42E-02,7.29E-02,,0.01994,0.0728643,7.28643E-08,7.16081E-13,,,
1.42E-02,9.30E-02,,0.01995,0.0703518,7.03518E-08,7.1608E-13,,,
1.42E-02,9.30E-02,,0.01996,0.0728643,7.28643E-08,8.16583E-13,,,
1.42E-02,9.05E-02,,0.01997,0.0904523,9.04523E-08,8.16583E-13,,,
1.42E-02,9.30E-02,,0.01998,0.0728643,7.28643E-08,7.28643E-13,,,
1.42E-02,9.05E-02,,0.01999,0.0728643,7.28643E-08,,,,
1.42E-02,9.05E-02,,,,,,,,
1.42E-02,9.30E-02,,,,,,,,
1.43E-02,7.54E-02,,,,,,,,
1.43E-02,7.54E-02,,,,,,,,
1.43E-02,9.05E-02,,,,,,,,
1.43E-02,9.30E-02,,,,,,,,
1.43E-02,9.30E-02,,,,,,,,
1.43E-02,9.30E-02,,,,,,,,
1.43E-02,7.54E-02,,,,,,,,
1.43E-02,9.30E-02,,,,,,,,
1.43E-02,7.54E-02,,,,,,,,
1.43E-02,7.29E-02,,,,,,,,
1.44E-02,9.30E-02,,,,,,,,
1.44E-02,7.29E-02,,,,,,,,
1.44E-02,7.54E-02,,,,,,,,
1.44E-02,9.30E-02,,,,,,,,
1.44E-02,9.05E-02,,,,,,,,
1.44E-02,7.54E-02,,,,,,,,
1.44E-02,7.54E-02,,,,,,,,
1.44E-02,9.05E-02,,,,,,,,
1.44E-02,7.29E-02,,,,,,,,
1.44E-02,7.29E-02,,,,,,,,
1.45E-02,9.30E-02,,,,,,,,
1.45E-02,7.29E-02,,,,,,,,
1.45E-02,7.29E-02,,,,,,,,
1.45E-02,9.05E-02,,,,,,,,
1.45E-02,9.30E-02,,,,,,,,
1.45E-02,9.30E-02,,,,,,,,
1.45E-02,7.29E-02,,,,,,,,
1.45E-02,9.05E-02,,,,,,,,
1.45E-02,9.05E-02,,,,,,,,
1.45E-02,7.54E-02,,,,,,,,
1.46E-02,7.54E-02,,,,,,,,
1.46E-02,9.05E-02,,,,,,,,
1.46E-02,9.30E-02,,,,,,,,
1.46E-02,9.30E-02,,,,,,,,
1.46E-02,9.30E-02,,,,,,,,
1.46E-02,7.29E-02,,,,,,,,
1.46E-02,9.05E-02,,,,,,,,
1.46E-02,9.05E-02,,,,,,,,
1.46E-02,7.54E-02,,,,,,,,
1.46E-02,7.54E-02,,,,,,,,
1.47E-02,9.05E-02,,,,,,,,
1.47E-02,7.54E-02,,,,,,,,
1.47E-02,7.29E-02,,,,,,,,
1.47E-02,7.54E-02,,,,,,,,
1.47E-02,9.05E-02,,,,,,,,
1.47E-02,9.05E-02,,,,,,,,
1.47E-02,9.05E-02,,,,,,,,
1.47E-02,9.30E-02,,,,,,,,
1.47E-02,9.30E-02,,,,,,,,
1.47E-02,9.30E-02,,,,,,,,
1.48E-02,7.29E-02,,,,,,,,
1.48E-02,7.29E-02,,,,,,,,
1.48E-02,7.29E-02,,,,,,,,
1.48E-02,7.54E-02,,,,,,,,
1.48E-02,7.29E-02,,,,,,,,
1.48E-02,9.05E-02,,,,,,,,
1.48E-02,1.11E-01,,,,,,,,
1.48E-02,7.54E-02,,,,,,,,
1.48E-02,9.05E-02,,,,,,,,
1.48E-02,7.29E-02,,,,,,,,
1.49E-02,9.05E-02,,,,,,,,
1.49E-02,7.54E-02,,,,,,,,
1.49E-02,7.54E-02,,,,,,,,
1.49E-02,7.29E-02,,,,,,,,
1.49E-02,7.54E-02,,,,,,,,
1.49E-02,9.05E-02,,,,,,,,
1.49E-02,7.54E-02,,,,,,,,
1.49E-02,9.30E-02,,,,,,,,
